request_id,companyname,url,title,date,company_relevance,environment_sentiment_score,environment_sentiment_reasoning,social_sentiment_score,social_sentiment_reasoning,governance_sentiment_score,governance_sentiment_reasoning,GHG_emissions,Air_quality,Energy_management,Water_wastewater_management,Waste_hazardous_management,Ecological_impact,Environmental_supply_chain,Materials_sourcing_efficiency,Physical_impacts_climate_change,Sustainable_Development_Goal_2,Sustainable_Development_Goal_6,Sustainable_Development_Goal_7,Sustainable_Development_Goal_9,Sustainable_Development_Goal_11,Sustainable_Development_Goal_12,Sustainable_Development_Goal_13,Sustainable_Development_Goal_14,Sustainable_Development_Goal_15,Human_rights_community,Customer_privacy,Data_security,Access_affordability,Product_quality_safety,Customer_welfare,Selling_practices_product_label,Labor_practices,Modern_slavery,Employee_health_safety,Employee_engagement_diversity,Gender_equality,Product_design_lifecycle,Social_supply_chain,Sustainable_Development_Goal_1,Sustainable_Development_Goal_3,Sustainable_Development_Goal_4,Sustainable_Development_Goal_5,Sustainable_Development_Goal_8,Sustainable_Development_Goal_10,Business_model_resilience,Governance_structures,Business_ethics,Competitive_behavior,Management_legal_regulatory,Risk_management,Coronavirus,Sustainable_Development_Goal_16,Sustainable_Development_Goal_17,Controversial_weapons
52388,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/teslas-china-sales-slow-price-cut-boost-wanes-2023-02-28/,Tesla's China sales slow as price-cut boost wanes,2023-02-28,100,0.2,"The article mentions that Tesla's sales in China are slowing down, indicating that the bump from discounted prices is waning. This suggests that Tesla's environmental impact may be decreasing as well, leading to a slightly positive sentiment score.",0.1,The article mentions that Tesla is lagging behind competitors in China in terms of introducing new models and improving customer service. This may lead to a slightly negative sentiment score.,0.3,"The article mentions that Tesla's CEO, Elon Musk, will announce the third part of Tesla's 'Master Plan' on its Investor Day, indicating a positive sentiment towards the company's governance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",https://www.cnbc.com/video/2023/03/01/chartmaster-on-whats-next-for-the-markets.html,Chartmaster on what's next for the markets,2023-03-01,100,0.0,"The article does not mention any specific information about Tesla's environmental impact or initiatives, so the sentiment score is neutral (0).",0.0,"The article does not provide any information about Tesla's social impact or initiatives, so the sentiment score is neutral (0).",0.0,"The article does not discuss Tesla's governance practices or provide any information about its governance sentiment, so the sentiment score is neutral (0).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",https://t.co/sQVW5Qy5IF,Yahoo Finance,2023-03-01,100,0.0,"The article does not mention any specific information about Tesla's environmental impact or initiatives, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's social impact or initiatives, so the sentiment score is neutral.",0.0,The article does not discuss Tesla's governance practices or provide any information to determine a sentiment score.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",https://t.co/vAsu0cHHiU,Bloomberg Green,2023-03-01,100,0.0,"The article does not mention any specific information about Tesla's environmental impact or initiatives, so the sentiment score is neutral (0).",0.0,"The article does not provide any information about Tesla's social impact or initiatives, so the sentiment score is neutral (0).",0.0,"The article does not discuss Tesla's governance practices or provide any information about its governance sentiment, so the sentiment score is neutral (0).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",https://www.cnbc.com/video/2023/03/01/all-eyes-on-elon-musk-and-tesla-for-companys-investor-day.html,All eyes on Elon Musk and Tesla for company's investor day,2023-03-01,100,0.0,The article does not provide any information or sentiment regarding Tesla's environmental impact or initiatives.,0.0,The article does not provide any information or sentiment regarding Tesla's social impact or initiatives.,0.0,The article does not provide any information or sentiment regarding Tesla's governance or leadership.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/ev-startups-lucid-rivian-see-demand-fade-supply-chain-issues-linger-2023-03-01/,"EV startups from Lucid to Rivian see demand fade, supply chain issues linger",2023-03-01,100,0.2,"The article does not provide specific information about Tesla's environmental impact or initiatives, so the sentiment score is neutral (0.2).",-0.1,"The article mentions that demand for electric vehicles from startups is weakening, which could have a negative impact on Tesla's market position. However, the sentiment is not strongly negative, so the score is -0.1.",0.0,"The article does not provide specific information about Tesla's governance practices, so the sentiment score is neutral (0).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",,Bloomberg Opinion,2023-03-01,100,0.0,The article does not provide any information or sentiment related to Tesla's environmental impact or initiatives.,0.0,The article does not provide any information or sentiment related to Tesla's social impact or initiatives.,0.0,The article does not provide any information or sentiment related to Tesla's governance or leadership.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",https://t.co/HrFbH2iX3q,Bloomberg Green,2023-03-01,100,0.0,The article does not provide any information or sentiment related to Tesla's environmental impact or practices.,0.0,The article does not provide any information or sentiment related to Tesla's social impact or practices.,0.0,The article does not provide any information or sentiment related to Tesla's governance or leadership.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",,Bloomberg,2023-03-01,100,0.0,The article does not mention any specific environmental aspects or sentiments related to Tesla.,0.0,The article does not mention any specific social aspects or sentiments related to Tesla.,0.0,The article does not mention any specific governance aspects or sentiments related to Tesla.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/teslas-new-mexico-plant-could-create-up-6000-jobs-foreign-ministry-official-2023-03-01/,Tesla plans gigafactory in first Mexico investment,2023-03-01,100,0.2,"The article does not provide a specific sentiment towards Tesla's environmental impact. However, the mention of Tesla's plans to expand its global output and its focus on innovation in managing operations suggests a positive sentiment towards the company's environmental efforts.",0.5,"The mention of Tesla creating up to 6,000 jobs in Nuevo Leon and considering further investment in Mexico suggests a positive sentiment towards the company's social impact.",0.3,The mention of Tesla's CEO Elon Musk discussing the company's plans and his communication with the Mexican President suggests a neutral sentiment towards Tesla's governance.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",https://www.cnbc.com/2023/03/01/fastest-growing-cities-millionaires-us-henley-and-partners-2023-wealth-report.html,Austin is the No. 1 fastest-growing U.S city for millionairessee where else made the list,2023-03-01,60,0.0,"The article does not mention any specific environmental initiatives or actions taken by Tesla, so the sentiment score is neutral.",0.5,"The article mentions that Tesla has expanded its presence in Austin, Texas, which indicates positive social impact and job creation.",0.0,"The article does not provide any information about Tesla's governance practices, so the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/us-ntsb-cites-speeding-fatal-tesla-2021-florida-crash-2023-03-01/,U.S. NTSB cites speeding in fatal Tesla 2021 Florida crash,2023-03-01,100,-0.5,"The article does not directly mention Tesla's environmental impact or initiatives. However, it does mention the fatal crash involving a Tesla Model 3, which has negative implications for the company's safety record and potentially raises concerns about the environmental impact of electric vehicles.",-0.5,"The article reports on a fatal crash involving a Tesla Model 3, which has negative social implications and raises concerns about the safety of Tesla vehicles.",-0.5,"The article does not directly mention Tesla's governance practices. However, the fatal crash involving a Tesla Model 3 raises questions about the company's safety protocols and potentially has negative implications for its governance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",https://t.co/3lIDCjmeMf,CNBC,2023-03-01,100,0.0,"The article does not mention any specific information about Tesla's environmental impact or initiatives, so the sentiment score is neutral (0).",0.0,"The article does not provide any information about Tesla's social impact or initiatives, so the sentiment score is neutral (0).",0.0,"The article does not discuss Tesla's governance practices or provide any information about its governance sentiment, so the sentiment score is neutral (0).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",https://t.co/TyKfbCvFUU,Bloomberg Markets,2023-03-01,100,0.0,"The article does not mention any specific information about Tesla's environmental impact or initiatives, so the sentiment score is neutral (0).",0.0,"The article does not provide any information about Tesla's social impact or initiatives, so the sentiment score is neutral (0).",0.0,"The article does not provide any information about Tesla's governance practices, so the sentiment score is neutral (0).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/elon-musk-expected-outline-more-affordable-ev-new-tesla-master-plan-2023-03-01/,"Tesla vows to halve EV production costs, Musk keeps affordable car plan under wraps",2023-03-01,100,0.2,"The article mentions Tesla's dedication to cutting production costs and their focus on bringing prices down for consumers, which suggests a positive sentiment towards environmental sustainability.",0.1,"The article mentions Tesla's efforts to capture the mass market and bring prices down for consumers, which could be seen as positive for social impact.",0.1,"The article mentions Tesla's executives discussing the company's operations and their dedication to cutting production costs, which suggests a positive sentiment towards governance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52389,"Tesla, Inc.",https://edition.cnn.com/2023/03/01/business/tesla-mexico-plant,Tesla to build next plant in Mexico,2023-03-01,100,0.1,"The article does not provide specific information about Tesla's environmental impact or initiatives. Therefore, the sentiment score is neutral (0.1).",0.2,"The article does not provide significant information about Tesla's social impact or initiatives. Therefore, the sentiment score is neutral (0.2).",0.3,"The article does not provide significant information about Tesla's governance practices. Therefore, the sentiment score is neutral (0.3).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52390,"Tesla, Inc.",https://t.co/bVPrsSivwl,Hans Lak #Mission2030  ,2023-03-02,100,0.0,"The article does not mention any specific information about Tesla's environmental impact or initiatives, so the sentiment score is neutral (0).",0.5,"The article mentions Elon Musk and his impact in the car industry and SpaceX, which are generally seen as positive and revolutionary. This contributes to a positive social sentiment score of 0.5.",0.0,"The article does not provide any information about Tesla's governance practices, so the sentiment score is neutral (0).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52390,"Tesla, Inc.",https://www.reuters.com/technology/spacex-launches-latest-space-station-crew-orbit-nasa-2023-03-02/,SpaceX rocket carries multinational crew toward space station,2023-03-02,80,0.2,"The article mentions that the astronauts will be conducting more than 200 experiments and technology demonstrations aboard the ISS, including research on human cell growth in space and controlling combustible materials in microgravity. These experiments contribute to scientific knowledge and advancements in space exploration, indicating a positive sentiment towards environmental impact.",0.1,"The article briefly mentions Elon Musk as the CEO of Tesla, indicating a neutral sentiment towards the company's social impact.",0.1,"The article mentions Elon Musk as the CEO of Tesla, but does not provide any specific sentiment towards the company's governance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52390,"Tesla, Inc.",https://t.co/jNgpiCqYCZ,FT Energy,2023-03-02,100,0.0,"The article does not mention any specific information about Tesla's environmental impact or initiatives, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's social impact or initiatives, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's governance practices, so the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52390,"Tesla, Inc.",https://www.cnbc.com/2023/03/02/asia-pacific-markets-set-to-trade-mixed-as-us-bond-yields-briefly-top-4percent-overnight.html,Asia-Pacific markets mostly decline as investors brace for further hikes ahead,2023-03-02,60,0.0,"The article does not mention any specific information about Tesla's environmental impact or initiatives, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's social impact or reputation, so the sentiment score is neutral.",0.0,"The article does not discuss Tesla's governance practices or reputation, so the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52390,"Tesla, Inc.",https://www.ft.com/content/0a152c30-72c8-4939-b3f6-a8a0e9b3aadd,Tesla touts cost efficiencies as it gears up for more affordable model,2023-03-02,100,0.2,"The article mentions Tesla's focus on efficiency and cost improvements to launch a cheaper electric vehicle, indicating a positive sentiment towards environmental impact.",0.1,"The article mentions Tesla's efforts to increase market share and meet demand, indicating a slightly positive sentiment towards social impact.",0.2,"The article highlights Tesla's investor day and the involvement of executives in improving efficiency and reducing costs, indicating a positive sentiment towards governance.",0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
52390,"Tesla, Inc.",https://www.ft.com/content/97188172-b86d-45d8-8cb1-b14efc215124,UK struggles with transition to manufacturing electric cars,2023-03-02,60,-0.2,The article mentions the struggle of the UK automobile industry to transition to manufacturing electric vehicles. This indicates a negative sentiment towards the environmental impact of traditional petrol and diesel cars.,-0.1,"The article mentions concerns from foreign carmakers about the stability of the UK as a manufacturing partner, which could have social implications for the industry and its workforce.",-0.1,The article mentions concerns about the UK government's support for the car industry and the lack of clarity on its long-term industrial plan. This indicates a negative sentiment towards governance in the sector.,-0.2,-0.1,-0.1,0.0,0.0,-0.2,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0
52390,"Tesla, Inc.",https://www.cnbc.com/2023/03/02/tesla-plans-to-slash-transistor-use-chipmaker-shares-plunge.html,Tesla's plan to slash silicon carbide use sends some chipmakers' shares down,2023-03-02,100,0.2,"The article mentions Tesla's plans to reduce the use of silicon carbide transistors in its next-generation vehicle powertrains, which can contribute to higher energy efficiency in electric vehicles. This indicates a positive sentiment towards Tesla's environmental efforts.",0.1,"The article does not provide significant information about Tesla's social impact or initiatives, resulting in a neutral sentiment score.",0.1,"The article does not provide significant information about Tesla's governance practices, resulting in a neutral sentiment score.",0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52390,"Tesla, Inc.",https://edition.cnn.com/2023/03/02/business/ford-f-150-lightning-production-restart,Ford will start making Lightning electric trucks again on March 13,2023-03-02,60,0.0,"The article does not mention any specific environmental impact or initiatives related to Tesla, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's social impact or initiatives, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's governance practices, so the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
